date,country,traffic_source,device_type,sessions,page_views,bounce_rate,avg_session_duration
2025-02-25 17:44:21.717913,France,Affiliate,Tablet,97,168,0.4529012912247394,272.352739430447
2025-02-25 17:44:21.717913,Japan,Google Ads,Desktop,160,423,0.4285573315020725,208.33027489962137
2025-02-25 17:44:21.717913,Japan,Google Ads,Mobile,148,260,0.6215893084349479,271.73097883615526
2025-02-25 17:44:21.717913,Japan,Google Ads,Tablet,145,309,0.47298624390351296,221.33409133132199
2025-02-25 17:44:21.717913,Japan,Facebook Ads,Desktop,123,250,0.6272924000957301,84.83940086245624
2025-02-25 17:44:21.717913,Japan,Facebook Ads,Mobile,105,164,0.6414186330144496,243.45580861501782
2025-02-25 17:44:21.717913,Japan,Facebook Ads,Tablet,111,319,0.5764734467889462,227.1693653730943
2025-02-25 17:44:21.717913,Japan,Organic Search,Desktop,123,362,0.3614377899470763,121.17166953868407
2025-02-25 17:44:21.717913,Japan,Organic Search,Mobile,132,357,0.5578680941870224,150.47837648799236
2025-02-25 17:44:21.717913,Japan,Organic Search,Tablet,140,384,0.4154088925938908,263.6967186609523
2025-02-25 17:44:21.717913,Japan,Email Marketing,Desktop,87,243,0.5367698234494452,239.1760017128143
2025-02-25 17:44:21.717913,Japan,Email Marketing,Mobile,110,315,0.5234171152599643,101.55010539963739
2025-02-25 17:44:21.717913,Japan,Email Marketing,Tablet,77,112,0.5789743707172402,104.38688093081568
2025-02-25 17:44:21.717913,Japan,Direct,Desktop,74,199,0.5957249657215125,145.94047245441075
2025-02-25 17:44:21.717913,Japan,Direct,Mobile,115,340,0.6081458951272305,104.03142095252363
2025-02-25 17:44:21.717913,Japan,Direct,Tablet,105,207,0.7308163031227737,96.17577775115288
2025-02-25 17:44:21.717913,Japan,Affiliate,Desktop,93,146,0.4193644059555725,280.23196582121045
2025-02-25 17:44:21.717913,Japan,Affiliate,Mobile,82,176,0.7493465269010804,299.4470924786912
2025-02-25 17:44:21.717913,Japan,Affiliate,Tablet,106,203,0.6232986419012352,144.17244226902022
2025-02-25 17:44:21.717913,Australia,Google Ads,Desktop,139,401,0.31749093675807677,244.61548884994505
2025-02-25 17:44:21.717913,Australia,Google Ads,Mobile,178,381,0.4021337766167599,190.85657239813784
2025-02-25 17:44:21.717913,Australia,Google Ads,Tablet,163,372,0.4660867297656785,62.20936017375432
2025-02-25 17:44:21.717913,Australia,Facebook Ads,Desktop,90,244,0.429253126073906,128.3275125330133
2025-02-25 17:44:21.717913,Australia,Facebook Ads,Mobile,126,153,0.44192307417306825,88.63189934443498
2025-02-25 17:44:21.717913,Australia,Facebook Ads,Tablet,85,192,0.3946738618149293,146.69827056984252
2025-02-25 17:44:21.717913,Australia,Organic Search,Desktop,135,386,0.5489690266978031,155.72078756154139
2025-02-25 17:44:21.717913,Australia,Organic Search,Mobile,129,176,0.6259868569614804,176.8657711774196
2025-02-25 17:44:21.717913,Australia,Organic Search,Tablet,116,244,0.7908053278212164,259.46025776558287
2025-02-25 17:44:21.717913,Australia,Email Marketing,Desktop,116,300,0.43273661249882445,110.09820802281357
2025-02-25 17:44:21.717913,Australia,Email Marketing,Mobile,121,355,0.3746309484944031,256.6651396303844
2025-02-25 17:44:21.717913,Australia,Email Marketing,Tablet,93,147,0.5927570212405397,143.54293140188977
2025-02-25 17:44:21.717913,Australia,Direct,Desktop,105,138,0.3498305763656243,160.55848447445547
2025-02-25 17:44:21.717913,Australia,Direct,Mobile,92,237,0.44441471495980434,158.16185681670558
2025-02-25 17:44:21.717913,Australia,Direct,Tablet,101,125,0.3764029046591416,210.44486910084802
2025-02-25 17:44:21.717913,Australia,Affiliate,Desktop,82,148,0.33893503215318316,106.00782507879227
2025-02-25 17:44:21.717913,Australia,Affiliate,Mobile,116,275,0.49220446545759244,221.43569746376906
2025-02-25 17:44:21.717913,Australia,Affiliate,Tablet,103,280,0.5459701913046784,257.4086445392332
2025-02-25 17:44:21.717913,Canada,Google Ads,Desktop,150,383,0.7401456315067151,291.39499100773395
2025-02-25 17:44:21.717913,Canada,Google Ads,Mobile,142,225,0.5727871733727226,103.1635556182078
2025-02-25 17:44:21.717913,Canada,Google Ads,Tablet,142,208,0.6162004475675982,202.3090255025768
2025-02-25 17:44:21.717913,Canada,Facebook Ads,Desktop,86,190,0.3935893044942451,252.1496775390757
2025-02-25 17:44:21.717913,Canada,Facebook Ads,Mobile,132,202,0.5274675358987223,239.4636665136077
2025-02-25 17:44:21.717913,Canada,Facebook Ads,Tablet,93,202,0.7783002838836538,153.90644529766695
2025-02-25 17:44:21.717913,Canada,Organic Search,Desktop,117,288,0.6595859614210626,195.04848128905624
2025-02-25 17:44:21.717913,Canada,Organic Search,Mobile,138,348,0.44520546107112324,132.83488752331655
2025-02-25 17:44:21.717913,Canada,Organic Search,Tablet,130,289,0.42467615545335097,256.07601139417665
2025-02-25 17:44:21.717913,Canada,Email Marketing,Desktop,86,196,0.39345476741353863,190.08849252146837
2025-02-25 17:44:21.717913,Canada,Email Marketing,Mobile,93,170,0.33165962348616046,296.6308042563402
2025-02-25 17:44:21.717913,Canada,Email Marketing,Tablet,96,176,0.6368753231294293,235.0165222724066
2025-02-25 17:44:21.717913,Canada,Direct,Desktop,106,252,0.43999377472704865,66.91232893664005
2025-02-25 17:44:21.717913,Canada,Direct,Mobile,97,197,0.6524120826953581,134.1225141941902
2025-02-25 17:44:21.717913,Canada,Direct,Tablet,94,229,0.583913045699792,143.86202704650913
2025-02-25 17:44:21.717913,Canada,Affiliate,Desktop,106,216,0.5556622718305633,212.72355006409356
2025-02-25 17:44:21.717913,Canada,Affiliate,Mobile,105,152,0.37831709059525936,213.4538126167204
2025-02-25 17:44:21.717913,Canada,Affiliate,Tablet,113,170,0.6783012491469274,259.79747386066765
2025-02-26 17:44:21.717913,US,Google Ads,Desktop,171,470,0.30770747922420383,85.73659242468564
2025-02-26 17:44:21.717913,US,Google Ads,Mobile,126,166,0.5481821862331535,173.44965567270938
2025-02-26 17:44:21.717913,US,Google Ads,Tablet,141,212,0.4762313921996199,245.801160005503
2025-02-26 17:44:21.717913,US,Facebook Ads,Desktop,113,254,0.3386467465752329,121.88880085152206
2025-02-26 17:44:21.717913,US,Facebook Ads,Mobile,84,233,0.4735834198371463,194.85554472034232
2025-02-26 17:44:21.717913,US,Facebook Ads,Tablet,98,288,0.44807723413192896,210.5578726855611
2025-02-26 17:44:21.717913,US,Organic Search,Desktop,117,244,0.7066716645225541,83.7007124836052
2025-02-26 17:44:21.717913,US,Organic Search,Mobile,97,250,0.6619976920723689,195.60426453746652
2025-02-26 17:44:21.717913,US,Organic Search,Tablet,118,306,0.7059711256509026,255.18295232415701
2025-02-26 17:44:21.717913,US,Email Marketing,Desktop,104,286,0.7630037088016253,65.71345038200232
2025-02-26 17:44:21.717913,US,Email Marketing,Mobile,93,176,0.3595500288046778,79.30636805024022
2025-02-26 17:44:21.717913,US,Email Marketing,Tablet,88,182,0.6507489502828918,296.73565835647196
2025-02-26 17:44:21.717913,US,Direct,Desktop,98,209,0.569717177743968,184.25775770507096
2025-02-26 17:44:21.717913,US,Direct,Mobile,84,207,0.4024580162579999,274.73138514134706
2025-02-26 17:44:21.717913,US,Direct,Tablet,120,254,0.3877274850984705,253.49031724138396
2025-02-26 17:44:21.717913,US,Affiliate,Desktop,114,225,0.6793369423433905,83.41900069830467
2025-02-26 17:44:21.717913,US,Affiliate,Mobile,99,264,0.7579960006810387,131.48400270866466
2025-02-26 17:44:21.717913,US,Affiliate,Tablet,122,164,0.5158077586861746,258.7975124740422
2025-02-26 17:44:21.717913,UK,Google Ads,Desktop,148,373,0.40471419306946677,287.7315899758713
2025-02-26 17:44:21.717913,UK,Google Ads,Mobile,141,276,0.3859172784584581,145.95524793640635
2025-02-26 17:44:21.717913,UK,Google Ads,Tablet,135,207,0.5445086901732972,251.50352820271573
2025-02-26 17:44:21.717913,UK,Facebook Ads,Desktop,102,239,0.6446700578163023,220.22573513448074
2025-02-26 17:44:21.717913,UK,Facebook Ads,Mobile,98,129,0.7299257359578315,246.67491442654017
2025-02-26 17:44:21.717913,UK,Facebook Ads,Tablet,92,112,0.4086232862404402,75.63293728101502
2025-02-26 17:44:21.717913,UK,Organic Search,Desktop,130,348,0.3022408466627644,180.29585440281792
2025-02-26 17:44:21.717913,UK,Organic Search,Mobile,127,301,0.34205504965484285,103.51820546503517
2025-02-26 17:44:21.717913,UK,Organic Search,Tablet,118,173,0.39261166541546894,109.06712809575912
2025-02-26 17:44:21.717913,UK,Email Marketing,Desktop,92,175,0.6268948254183615,165.12762795227272
2025-02-26 17:44:21.717913,UK,Email Marketing,Mobile,109,155,0.32442081166037195,270.70597535990544
2025-02-26 17:44:21.717913,UK,Email Marketing,Tablet,83,102,0.6141681826493268,199.76893515800364
2025-02-26 17:44:21.717913,UK,Direct,Desktop,97,168,0.37620346001894067,93.14007758448217
2025-02-26 17:44:21.717913,UK,Direct,Mobile,87,142,0.4533343151565582,290.7789530493398
2025-02-26 17:44:21.717913,UK,Direct,Tablet,96,171,0.39144382544827633,94.359529866619
2025-02-26 17:44:21.717913,UK,Affiliate,Desktop,76,149,0.39316673817220366,147.33129447045198
2025-02-26 17:44:21.717913,UK,Affiliate,Mobile,87,146,0.4759525278793304,82.63503635105943
2025-02-26 17:44:21.717913,UK,Affiliate,Tablet,98,175,0.7382146374212175,262.36779398968446
2025-02-26 17:44:21.717913,Germany,Google Ads,Desktop,157,210,0.5314153285994039,297.42149726761414
2025-02-26 17:44:21.717913,Germany,Google Ads,Mobile,159,340,0.7621188504070664,258.0093385496068
2025-02-26 17:44:21.717913,Germany,Google Ads,Tablet,168,293,0.31781489769506965,284.5572310582907
2025-02-26 17:44:21.717913,Germany,Facebook Ads,Desktop,102,149,0.7147615827503773,260.7648466674189
2025-02-26 17:44:21.717913,Germany,Facebook Ads,Mobile,110,204,0.4520351423901285,62.05314482836084
2025-02-26 17:44:21.717913,Germany,Facebook Ads,Tablet,111,259,0.5520374734200442,186.40544614232428
2025-02-26 17:44:21.717913,Germany,Organic Search,Desktop,141,367,0.32602619918365355,69.15686542449053
2025-02-26 17:44:21.717913,Germany,Organic Search,Mobile,117,308,0.5647815468241686,66.96930783834587
2025-02-26 17:44:21.717913,Germany,Organic Search,Tablet,132,290,0.6999147270249508,206.5214817700366
2025-02-26 17:44:21.717913,Germany,Email Marketing,Desktop,91,212,0.6670534904405634,209.0098050136323
2025-02-26 17:44:21.717913,Germany,Email Marketing,Mobile,130,378,0.5691697451750082,221.2694737187789
2025-02-26 17:44:21.717913,Germany,Email Marketing,Tablet,85,219,0.6534555075494952,69.63345315969845
2025-02-26 17:44:21.717913,Germany,Direct,Desktop,101,302,0.7486482942666473,65.05935850284887
2025-02-26 17:44:21.717913,Germany,Direct,Mobile,96,191,0.627616242288172,141.67617703156594
2025-02-26 17:44:21.717913,Germany,Direct,Tablet,95,138,0.7155694822176912,143.6874948867928
2025-02-26 17:44:21.717913,Germany,Affiliate,Desktop,97,203,0.5721269546754315,289.55954994650364
2025-02-26 17:44:21.717913,Germany,Affiliate,Mobile,114,233,0.7856481137142728,149.36791157486465
2025-02-26 17:44:21.717913,Germany,Affiliate,Tablet,96,134,0.6701523953779909,244.80731248836395
2025-02-26 17:44:21.717913,France,Google Ads,Desktop,138,410,0.47022534777180286,134.87317018378099
2025-02-26 17:44:21.717913,France,Google Ads,Mobile,174,276,0.7445481213581198,298.4066052131384
2025-02-26 17:44:21.717913,France,Google Ads,Tablet,145,414,0.7866895978875585,122.91933849811186
2025-02-26 17:44:21.717913,France,Facebook Ads,Desktop,91,201,0.3068021977253341,158.85559142638476
2025-02-26 17:44:21.717913,France,Facebook Ads,Mobile,82,104,0.7176086303043845,110.33735854525581
2025-02-26 17:44:21.717913,France,Facebook Ads,Tablet,95,241,0.4095191808210292,77.25586047779905
2025-02-26 17:44:21.717913,France,Organic Search,Desktop,127,328,0.5226473861876052,143.04057911334633
2025-02-26 17:44:21.717913,France,Organic Search,Mobile,118,335,0.32488359829428776,185.78676989446924
2025-02-26 17:44:21.717913,France,Organic Search,Tablet,136,393,0.6153042358253047,284.19728251032154
2025-02-26 17:44:21.717913,France,Email Marketing,Desktop,108,174,0.4970852272917531,100.82565168289824
2025-02-26 17:44:21.717913,France,Email Marketing,Mobile,100,292,0.5168639414479889,248.55043302911946
2025-02-26 17:44:21.717913,France,Email Marketing,Tablet,91,166,0.49992934756860774,146.5936382989803
2025-02-26 17:44:21.717913,France,Direct,Desktop,111,237,0.7912236785235374,74.39502532596394
2025-02-26 17:44:21.717913,France,Direct,Mobile,100,147,0.6057657973073869,117.47154708827202
2025-02-26 17:44:21.717913,France,Direct,Tablet,113,202,0.5990969392589467,104.0550979487781
2025-02-26 17:44:21.717913,France,Affiliate,Desktop,93,170,0.5624386090027912,203.9136345765519
2025-02-26 17:44:21.717913,France,Affiliate,Mobile,102,178,0.363213113577514,242.5938099434585
2025-02-26 17:44:21.717913,France,Affiliate,Tablet,112,216,0.5492846084817776,187.99844226070473
2025-02-26 17:44:21.717913,Japan,Google Ads,Desktop,157,393,0.3309855034897051,172.38925624148828
2025-02-26 17:44:21.717913,Japan,Google Ads,Mobile,166,244,0.7925169225029798,273.4285108978232
2025-02-26 17:44:21.717913,Japan,Google Ads,Tablet,162,248,0.7707055907092506,187.76427036411337
2025-02-26 17:44:21.717913,Japan,Facebook Ads,Desktop,112,201,0.7927702403370196,185.23993163876395
2025-02-26 17:44:21.717913,Japan,Facebook Ads,Mobile,87,179,0.32123545524420566,171.00815649079212
2025-02-26 17:44:21.717913,Japan,Facebook Ads,Tablet,98,180,0.7912743807697997,103.38478063221675
2025-02-26 17:44:21.717913,Japan,Organic Search,Desktop,123,311,0.7973768440309857,256.5932730603917
2025-02-26 17:44:21.717913,Japan,Organic Search,Mobile,122,330,0.7679870423553621,297.4095661915423
2025-02-26 17:44:21.717913,Japan,Organic Search,Tablet,105,143,0.4358692582422408,244.30501238832267
2025-02-26 17:44:21.717913,Japan,Email Marketing,Desktop,112,261,0.5569832562613228,230.08902941127516
2025-02-26 17:44:21.717913,Japan,Email Marketing,Mobile,97,234,0.6489023492472042,188.6246383509771
2025-02-26 17:44:21.717913,Japan,Email Marketing,Tablet,114,215,0.6888212848388445,178.25973507104104
2025-02-26 17:44:21.717913,Japan,Direct,Desktop,114,212,0.7443678946933127,171.44887684368985
2025-02-26 17:44:21.717913,Japan,Direct,Mobile,100,169,0.627974355419196,88.76175876988893
2025-02-26 17:44:21.717913,Japan,Direct,Tablet,114,175,0.6470099729122827,204.63190110855237
2025-02-26 17:44:21.717913,Japan,Affiliate,Desktop,90,174,0.6496213676227369,213.29361811608143
2025-02-26 17:44:21.717913,Japan,Affiliate,Mobile,101,258,0.6089295770311279,248.87762001235805
2025-02-26 17:44:21.717913,Japan,Affiliate,Tablet,95,219,0.7111817569062153,191.10698514966816
2025-02-26 17:44:21.717913,Australia,Google Ads,Desktop,136,254,0.6487495180185472,174.1905100163366
2025-02-26 17:44:21.717913,Australia,Google Ads,Mobile,166,404,0.4085776667455325,296.21994395790966
2025-02-26 17:44:21.717913,Australia,Google Ads,Tablet,166,298,0.5678158264236159,92.90476513783888
2025-02-26 17:44:21.717913,Australia,Facebook Ads,Desktop,101,221,0.6243609400774528,153.64703213997657
2025-02-26 17:44:21.717913,Australia,Facebook Ads,Mobile,100,139,0.6958664464998264,100.98109223908713
2025-02-26 17:44:21.717913,Australia,Facebook Ads,Tablet,73,188,0.5025630366684299,269.40492404308367
2025-02-26 17:44:21.717913,Australia,Organic Search,Desktop,121,301,0.35511645436061634,249.45111203086185
2025-02-26 17:44:21.717913,Australia,Organic Search,Mobile,106,274,0.7771156787382107,149.14414815521576
2025-02-26 17:44:21.717913,Australia,Organic Search,Tablet,133,353,0.6287470296281255,106.25844173096843
2025-02-26 17:44:21.717913,Australia,Email Marketing,Desktop,94,177,0.4018243205616387,214.55950887131365
2025-02-26 17:44:21.717913,Australia,Email Marketing,Mobile,101,287,0.5530026673834687,190.48834071478018
2025-02-26 17:44:21.717913,Australia,Email Marketing,Tablet,99,128,0.504328841104918,72.62195309776286
2025-02-26 17:44:21.717913,Australia,Direct,Desktop,101,218,0.36714848219759333,283.8311917774463
2025-02-26 17:44:21.717913,Australia,Direct,Mobile,115,209,0.6067463859259898,82.9646897534175
2025-02-26 17:44:21.717913,Australia,Direct,Tablet,96,273,0.7262553181446025,199.1598579040473
2025-02-26 17:44:21.717913,Australia,Affiliate,Desktop,101,290,0.7846650626758302,90.09093218596503
2025-02-26 17:44:21.717913,Australia,Affiliate,Mobile,89,193,0.30923295244661797,74.87400863748465
2025-02-26 17:44:21.717913,Australia,Affiliate,Tablet,114,210,0.7455253084652673,202.48201785549642
2025-02-26 17:44:21.717913,Canada,Google Ads,Desktop,165,231,0.5168635313230081,169.7519515192555
2025-02-26 17:44:21.717913,Canada,Google Ads,Mobile,151,452,0.42206841040345316,107.6525768489023
2025-02-26 17:44:21.717913,Canada,Google Ads,Tablet,151,301,0.6859460731626272,183.99705617486464
2025-02-26 17:44:21.717913,Canada,Facebook Ads,Desktop,103,128,0.5853220912725223,272.2066730948086
2025-02-26 17:44:21.717913,Canada,Facebook Ads,Mobile,118,239,0.7907706965221564,107.83772614813772
2025-02-26 17:44:21.717913,Canada,Facebook Ads,Tablet,81,223,0.5360389173400066,183.4097218745487
2025-02-26 17:44:21.717913,Canada,Organic Search,Desktop,133,223,0.3084466775357592,175.128039008051
2025-02-26 17:44:21.717913,Canada,Organic Search,Mobile,134,392,0.7397816188063906,199.2104532715436
2025-02-26 17:44:21.717913,Canada,Organic Search,Tablet,117,297,0.5690717150407272,80.95856941403258
2025-02-26 17:44:21.717913,Canada,Email Marketing,Desktop,118,218,0.6147836975843859,221.72111068007445
2025-02-26 17:44:21.717913,Canada,Email Marketing,Mobile,91,156,0.39334196295715834,157.5359646850794
2025-02-26 17:44:21.717913,Canada,Email Marketing,Tablet,87,191,0.44514874152201717,258.7331935126255
2025-02-26 17:44:21.717913,Canada,Direct,Desktop,92,193,0.4195883974286881,201.62241587712185
2025-02-26 17:44:21.717913,Canada,Direct,Mobile,98,181,0.3084646762127675,185.30285685954937
2025-02-26 17:44:21.717913,Canada,Direct,Tablet,95,166,0.4393141665448785,154.4275567736726
2025-02-26 17:44:21.717913,Canada,Affiliate,Desktop,87,212,0.6150927845272862,252.90118741660575
2025-02-26 17:44:21.717913,Canada,Affiliate,Mobile,99,263,0.5138505854096193,228.38384397590326
2025-02-26 17:44:21.717913,Canada,Affiliate,Tablet,98,251,0.38741845773310557,141.26063326597767
2025-02-27 17:44:21.717913,US,Google Ads,Desktop,136,220,0.5897028155433273,251.56099262828286
2025-02-27 17:44:21.717913,US,Google Ads,Mobile,163,487,0.5969271823529003,155.85607242679075
2025-02-27 17:44:21.717913,US,Google Ads,Tablet,166,424,0.3980696748669358,172.39783376845324
2025-02-27 17:44:21.717913,US,Facebook Ads,Desktop,113,274,0.5939668665171323,262.1656290524117
2025-02-27 17:44:21.717913,US,Facebook Ads,Mobile,93,132,0.645105388349734,235.6722812046509
2025-02-27 17:44:21.717913,US,Facebook Ads,Tablet,97,189,0.39711646484779084,159.73428770959598
2025-02-27 17:44:21.717913,US,Organic Search,Desktop,116,301,0.6035143271922734,65.44484212378741
2025-02-27 17:44:21.717913,US,Organic Search,Mobile,142,180,0.709416449607059,108.06387713231908
2025-02-27 17:44:21.717913,US,Organic Search,Tablet,122,239,0.7448568600621988,164.96670997502753
2025-02-27 17:44:21.717913,US,Email Marketing,Desktop,117,238,0.3464297364717606,249.7795484585943
2025-02-27 17:44:21.717913,US,Email Marketing,Mobile,82,177,0.3800641200923201,61.855264161683756
2025-02-27 17:44:21.717913,US,Email Marketing,Tablet,98,145,0.3384553193676673,109.22250089366639
2025-02-27 17:44:21.717913,US,Direct,Desktop,106,213,0.5532769079407088,67.83720830260863
2025-02-27 17:44:21.717913,US,Direct,Mobile,81,176,0.6697755743674965,205.20073472112793
2025-02-27 17:44:21.717913,US,Direct,Tablet,97,252,0.48189302579952853,236.6529634758695
2025-02-27 17:44:21.717913,US,Affiliate,Desktop,100,283,0.7605147580269009,188.42562720014482
2025-02-27 17:44:21.717913,US,Affiliate,Mobile,100,288,0.5289595835998104,90.62189742897051
2025-02-27 17:44:21.717913,US,Affiliate,Tablet,98,206,0.5806377574281061,141.06138275846047
2025-02-27 17:44:21.717913,UK,Google Ads,Desktop,123,318,0.7194405402525605,148.04841462869507
2025-02-27 17:44:21.717913,UK,Google Ads,Mobile,162,253,0.36221168845360663,142.81220863729365
2025-02-27 17:44:21.717913,UK,Google Ads,Tablet,115,232,0.45031596429083776,197.12437576966687
2025-02-27 17:44:21.717913,UK,Facebook Ads,Desktop,88,158,0.5956712948993208,231.75341665607024
2025-02-27 17:44:21.717913,UK,Facebook Ads,Mobile,114,261,0.49419659019194345,180.76912081799134
2025-02-27 17:44:21.717913,UK,Facebook Ads,Tablet,108,149,0.49242813124652673,246.26798361924014
2025-02-27 17:44:21.717913,UK,Organic Search,Desktop,117,228,0.6014223733931754,299.9532345921124
2025-02-27 17:44:21.717913,UK,Organic Search,Mobile,120,179,0.32117487373820713,194.11613638039717
2025-02-27 17:44:21.717913,UK,Organic Search,Tablet,121,297,0.6705535208148403,122.1835692917067
2025-02-27 17:44:21.717913,UK,Email Marketing,Desktop,96,193,0.696672413930488,244.5655773078355
2025-02-27 17:44:21.717913,UK,Email Marketing,Mobile,105,303,0.589991660226042,116.99253773345897
2025-02-27 17:44:21.717913,UK,Email Marketing,Tablet,97,230,0.38889916928262436,72.29748987514193
2025-02-27 17:44:21.717913,UK,Direct,Desktop,105,220,0.6733733862562972,195.04002735751996
2025-02-27 17:44:21.717913,UK,Direct,Mobile,83,132,0.42893212682242243,195.69681406812103
2025-02-27 17:44:21.717913,UK,Direct,Tablet,100,132,0.385716102237359,296.2515150284648
2025-02-27 17:44:21.717913,UK,Affiliate,Desktop,99,270,0.5557597787314368,229.60505003053044
2025-02-27 17:44:21.717913,UK,Affiliate,Mobile,90,152,0.7160310483770753,80.09379194613838
2025-02-27 17:44:21.717913,UK,Affiliate,Tablet,109,303,0.45210225906750184,217.05440755933793
2025-02-27 17:44:21.717913,Germany,Google Ads,Desktop,150,354,0.7737614902756189,69.90473936990925
2025-02-27 17:44:21.717913,Germany,Google Ads,Mobile,175,465,0.4919374767171388,173.2423139610273
2025-02-27 17:44:21.717913,Germany,Google Ads,Tablet,169,366,0.31009746154216644,98.06352140113015
2025-02-27 17:44:21.717913,Germany,Facebook Ads,Desktop,104,233,0.3716550181378053,166.89730285868035
2025-02-27 17:44:21.717913,Germany,Facebook Ads,Mobile,96,265,0.6879307193293259,80.15748033339815
2025-02-27 17:44:21.717913,Germany,Facebook Ads,Tablet,114,289,0.37001961563217606,220.97268616969154
2025-02-27 17:44:21.717913,Germany,Organic Search,Desktop,110,135,0.375805318965238,82.09931834966875
2025-02-27 17:44:21.717913,Germany,Organic Search,Mobile,110,269,0.3145199511046097,208.2577201499995
2025-02-27 17:44:21.717913,Germany,Organic Search,Tablet,142,329,0.3140026597362292,283.6292503322818
2025-02-27 17:44:21.717913,Germany,Email Marketing,Desktop,101,183,0.3384247309306171,154.30666544960638
2025-02-27 17:44:21.717913,Germany,Email Marketing,Mobile,105,198,0.3595785227702324,118.78537096647752
2025-02-27 17:44:21.717913,Germany,Email Marketing,Tablet,85,122,0.5976866832744467,142.257699261323
2025-02-27 17:44:21.717913,Germany,Direct,Desktop,91,184,0.5000727336422796,202.28448117413316
2025-02-27 17:44:21.717913,Germany,Direct,Mobile,100,220,0.6347492882753473,66.40635806084502
2025-02-27 17:44:21.717913,Germany,Direct,Tablet,99,152,0.5802543670389866,267.8853396637394
2025-02-27 17:44:21.717913,Germany,Affiliate,Desktop,114,222,0.5915032415022756,95.29677709208242
2025-02-27 17:44:21.717913,Germany,Affiliate,Mobile,108,305,0.3042430060417215,112.00421855736064
2025-02-27 17:44:21.717913,Germany,Affiliate,Tablet,111,311,0.32858982726513325,203.27135177194629
2025-02-27 17:44:21.717913,France,Google Ads,Desktop,153,325,0.6047601556549621,105.91036180850574
2025-02-27 17:44:21.717913,France,Google Ads,Mobile,139,284,0.7290068287841633,142.1716238422052
2025-02-27 17:44:21.717913,France,Google Ads,Tablet,174,450,0.35516738691260147,66.59644675904903
2025-02-27 17:44:21.717913,France,Facebook Ads,Desktop,93,248,0.6553336229714175,295.5862625596834
2025-02-27 17:44:21.717913,France,Facebook Ads,Mobile,106,260,0.7997295335932011,230.43405181500674
2025-02-27 17:44:21.717913,France,Facebook Ads,Tablet,86,234,0.7771893001104465,110.63262953080785
2025-02-27 17:44:21.717913,France,Organic Search,Desktop,120,197,0.600236431625137,121.81890779951985
2025-02-27 17:44:21.717913,France,Organic Search,Mobile,114,245,0.5246829358125753,178.36692474910302
2025-02-27 17:44:21.717913,France,Organic Search,Tablet,112,144,0.39798936124583384,199.66647396138794
2025-02-27 17:44:21.717913,France,Email Marketing,Desktop,109,152,0.6746451802746252,133.2379993289495
2025-02-27 17:44:21.717913,France,Email Marketing,Mobile,123,219,0.44477137389685245,185.68761270511416
2025-02-27 17:44:21.717913,France,Email Marketing,Tablet,83,125,0.68736179665228,183.3257662245894
2025-02-27 17:44:21.717913,France,Direct,Desktop,98,155,0.5758911141970517,294.99677754035724
2025-02-27 17:44:21.717913,France,Direct,Mobile,82,134,0.4242746553755898,150.88952581569055
2025-02-27 17:44:21.717913,France,Direct,Tablet,90,211,0.5609137371819224,164.1783346072607
2025-02-27 17:44:21.717913,France,Affiliate,Desktop,90,172,0.6977816812511348,243.26504619911884
2025-02-27 17:44:21.717913,France,Affiliate,Mobile,87,246,0.5677541944822488,265.87222494782173
2025-02-27 17:44:21.717913,France,Affiliate,Tablet,79,171,0.7303510162710749,83.4263995751298
2025-02-27 17:44:21.717913,Japan,Google Ads,Desktop,138,380,0.7694416575352835,298.2539087024707
2025-02-27 17:44:21.717913,Japan,Google Ads,Mobile,187,241,0.3738034095787943,143.72690322486557
2025-02-27 17:44:21.717913,Japan,Google Ads,Tablet,135,384,0.5318658679656604,84.85045726866815
2025-02-27 17:44:21.717913,Japan,Facebook Ads,Desktop,99,221,0.5193293422035519,64.1630224448923
2025-02-27 17:44:21.717913,Japan,Facebook Ads,Mobile,99,146,0.3946188012726241,253.92353977506804
2025-02-27 17:44:21.717913,Japan,Facebook Ads,Tablet,93,157,0.31659381511250073,184.08353373281184
2025-02-27 17:44:21.717913,Japan,Organic Search,Desktop,108,254,0.7618013339889589,247.9172057437766
2025-02-27 17:44:21.717913,Japan,Organic Search,Mobile,106,251,0.6344758208803125,259.7430926328357
2025-02-27 17:44:21.717913,Japan,Organic Search,Tablet,122,287,0.44897871447917953,103.82331146090382
2025-02-27 17:44:21.717913,Japan,Email Marketing,Desktop,103,138,0.30027709229262695,205.99665633601612
2025-02-27 17:44:21.717913,Japan,Email Marketing,Mobile,96,180,0.5430017241191134,157.70039347569238
2025-02-27 17:44:21.717913,Japan,Email Marketing,Tablet,104,305,0.768073493299265,263.52669663774753
2025-02-27 17:44:21.717913,Japan,Direct,Desktop,117,253,0.6710462962791222,227.07502198524986
2025-02-27 17:44:21.717913,Japan,Direct,Mobile,114,341,0.4742528999157955,259.9194581374603
2025-02-27 17:44:21.717913,Japan,Direct,Tablet,106,189,0.6928008962115113,276.0902453634238
2025-02-27 17:44:21.717913,Japan,Affiliate,Desktop,91,173,0.7947740596474385,174.91987579960357
2025-02-27 17:44:21.717913,Japan,Affiliate,Mobile,91,216,0.3380446856747881,204.86446085309703
2025-02-27 17:44:21.717913,Japan,Affiliate,Tablet,119,157,0.7966949393695341,227.694461688931
